completion_rate,dtp2_rate,cost_total,cost_per_child,rate_poorest,rate_richest,equity_gap
0.8535,0.9487,1576000,157.6,0.832226916113458,0.9126050420168067,0.0803781259033487
0.861,0.9474,1552650,155.265,0.8476702508960573,0.9238709677419354,0.07620071684587815
0.8615,0.9507,1551900,155.19,0.8541162227602905,0.9173801369863014,0.06326391422601085
0.8608,0.9449,1562550,156.255,0.8456098998232174,0.9214316892186818,0.07582178939546436
0.8533,0.9436,1518950,151.895,0.8466111771700356,0.9172268907563025,0.07061571358626684
0.8546,0.9469,1536750,153.675,0.8382716049382716,0.916490932096162,0.07821932715789037
0.8603,0.9478,1544100,154.41,0.8516746411483254,0.9349912739965096,0.08331663284818425
0.8607,0.9481,1548350,154.835,0.8441158348736907,0.9156422212802034,0.07152638640651277
0.8619,0.9483,1561050,156.105,0.8428314337132573,0.9254684838160137,0.08263705010275635
0.8537,0.9431,1554650,155.465,0.8313032886723508,0.9147944044086477,0.08349111573629686
0.8613,0.9489,1552600,155.26,0.8403508771929824,0.9277310924369748,0.08738021524399242
0.8577,0.9488,1549850,154.985,0.8386706948640483,0.9228523769808173,0.08418168211676902
0.8659,0.9513,1563350,156.335,0.8680771624144369,0.9207266721717589,0.052649509757321966
0.8602,0.9485,1539450,153.945,0.8290598290598291,0.916452442159383,0.08739261309955393
0.8545,0.9455,1537700,153.77,0.8374233128834356,0.911130284728214,0.07370697184477837
0.8635,0.9517,1578450,157.845,0.8457772337821298,0.9204152249134948,0.07463799113136504
0.8569,0.9452,1536350,153.635,0.8315476190476191,0.911344537815126,0.07979691876750694
0.8641,0.9487,1539800,153.98,0.8387096774193549,0.9229444683598794,0.08423479094052455
0.8598,0.9473,1556200,155.62,0.8428745432399513,0.919449081803005,0.07657453856305374
0.8569,0.9469,1537900,153.79,0.8450704225352113,0.9210417527904092,0.07597133025519798
0.8548,0.944,1541300,154.13,0.8308157099697885,0.9196197061365601,0.08880399616677159
0.8542,0.948,1532850,153.285,0.8461070559610706,0.9150129421915444,0.06890588623047378
0.8552,0.9477,1560000,156.0,0.8320707070707071,0.9233591520587037,0.0912884449879966
