completion_rate,dtp2_rate,cost_total,cost_per_child,rate_poorest,rate_richest,equity_gap
0.8679,0.9535,978550,97.855,0.8555087296809151,0.9311655405405406,0.0756568108596255
0.8714,0.9546,978650,97.865,0.8567990373044525,0.9179200687580575,0.061121031453605035
0.8694,0.9498,975800,97.58,0.863063063063063,0.9254684838160137,0.062405420752950636
0.8721,0.9504,976550,97.655,0.8529234478601567,0.9252849303503587,0.07236148249020202
0.8779,0.9535,979450,97.945,0.8604790419161676,0.9363711001642037,0.07589205824803602
0.8683,0.9504,977000,97.7,0.8494117647058823,0.928391959798995,0.07898019509311272
0.8737,0.9513,977450,97.745,0.8667459845330161,0.9292267365661862,0.06248075203317005
0.8754,0.9547,979150,97.915,0.8585918854415274,0.9238621863037005,0.06527030086217311
0.8686,0.9492,977300,97.73,0.8500311138767891,0.9302325581395349,0.08020144426274578
0.875,0.956,980250,98.025,0.8553693358162632,0.9314359637774903,0.0760666279612271
0.8716,0.9514,978400,97.84,0.8421052631578947,0.930327868852459,0.0882226056945643
0.8708,0.9503,979200,97.92,0.8621929298981426,0.9267676767676768,0.06457474686953424
0.8707,0.9542,979800,97.98,0.8545568039950062,0.9258300991806814,0.07127329518567516
0.8654,0.9479,975300,97.53,0.8423005565862709,0.9199480744266552,0.07764751784038426
0.8632,0.9525,978050,97.805,0.8536729857819905,0.9207397622192867,0.0670667764372962
0.8726,0.9538,978700,97.87,0.8705250596658711,0.912027199320017,0.04150213965414584
0.8719,0.9563,980850,98.085,0.8543007606787595,0.9309462915601023,0.07664553088134285
0.8719,0.9513,977000,97.7,0.8522796352583587,0.9270657672849916,0.07478613202663287
0.8662,0.951,978200,97.82,0.8672859986728599,0.9198998748435544,0.05261387617069446
0.8683,0.9526,978100,97.81,0.8483582089552238,0.9236807675534234,0.07532255859819958
0.8701,0.9533,978000,97.8,0.8466707391569945,0.9198489299202686,0.07317819076327403
0.871,0.9515,977100,97.71,0.8537874339401057,0.9244386873920553,0.07065125345194956
0.8743,0.955,978850,97.885,0.8549287042777434,0.923908523908524,0.06897981963078059
0.8684,0.9498,976250,97.625,0.8473618090452262,0.9229131175468483,0.07555130850162217
0.8714,0.9529,978250,97.825,0.8700427089688835,0.9251934651762683,0.055150756207384855
0.8711,0.9522,977900,97.79,0.8639455782312925,0.9149119037387193,0.05096632550742686
0.8669,0.9501,976850,97.685,0.8500311138767891,0.9244635193133047,0.07443240543651564
0.8731,0.9546,978650,97.865,0.8471965495995071,0.9276703111858705,0.08047376158636343
0.8679,0.9529,980050,98.005,0.8566176470588235,0.9308016877637131,0.0741840407048896
0.8725,0.9567,980600,98.06,0.8592548787699587,0.9361522198731501,0.07689734110319146
0.8691,0.953,977850,97.785,0.8552631578947368,0.9299867899603699,0.07472363206563304
0.8701,0.9546,979550,97.955,0.8498759305210918,0.9308016877637131,0.0809257572426213
